-3.537397903533957777e+00 -3.527447606717769801e+00 -3.507742119078662402e+00 -3.478561428519388876e+00 -3.440256946719720599e+00 -3.393236117027676357e+00 -3.337946415352047502e+00 -3.274859917857754876e+00 -3.204459339130943718e+00 -3.127226125203646845e+00 -3.043630876857255529e+00 -2.954126120671145994e+00 -2.859141257920152501e+00 -2.759079406479963748e+00 -2.654315798536128312e+00 -2.545197391767941575e+00 -2.432043377687169716e+00 -2.315146313962969327e+00 -2.194773657226702479e+00 -2.071169521863164054e+00 -1.944556534462759556e+00 -1.815137690965649142e+00 -1.683098153608666214e+00 -1.548606948023139251e+00 -1.411818538117007193e+00 -1.272874268758952265e+00 -1.131903674799408011e+00 -9.890256605360888686e-01 -8.443495571340733363e-01 -6.979760673625819978e-01 -5.499981077919583461e-01 -4.005015586645302439e-01 -2.495659312743933878e-01 -9.726496205004335482e-02 5.633285824126008090e-02 2.111638125714436764e-01 3.671685362317355650e-01 5.242916399100109315e-01 6.824813719767323095e-01 8.416893153398278260e-01 1.001870114808618872e+00 1.162981231419606853e+00 1.324982720626938226e+00 1.487837031653275632e+00 1.651508825638541511e+00 1.815964810520604988e+00 1.981173590838917198e+00 2.147105530874634738e+00 2.313732629733502133e+00 2.481028407144693304e+00 2.648967798893674175e+00 2.817527060932877969e+00 2.986683681323413442e+00 3.156416299256310065e+00 3.326704630485027625e+00 3.497529398573762993e+00 3.668872271429852283e+00 3.840715802644645738e+00 4.013043377216543917e+00 4.185839161273412046e+00 4.359088055450048849e+00 4.532775651610479350e+00 4.706888192635057422e+00 4.881412535019276078e+00 5.056336114055153708e+00 5.231646911387427323e+00 5.407333424755936591e+00 5.583384639752710044e+00 5.759790003437624151e+00 5.936539399670340167e+00 6.113623126028653765e+00 6.291031872194575492e+00 6.468756699699622637e+00 6.646789022929929125e+00 6.825120591300027684e+00 7.003743472511713364e+00 7.182650036821191186e+00 7.361832942243851541e+00 7.541285120631723515e+00 7.720999764563703849e+00 7.900970314993376320e+00 8.081190449603489867e+00 8.261654071820027312e+00 8.442355300442423882e+00 8.623288459849652199e+00 8.804448070744998134e+00 8.985828841404963185e+00 9.167425659400343818e+00 9.349233583759797739e+00 9.531247837548304958e+00 9.713463800834965411e+00 9.895877004026260693e+00 1.007848312154267312e+01 1.026127796581801199e+01 1.044425748160220913e+01 1.062741774054969746e+01 1.081075493607665017e+01 1.099426537847146435e+01 1.117794549024392836e+01 1.136179180169946257e+01 1.154580094672569324e+01
-3.537397903533957777e+00 -3.517595343644348116e+00 -3.488417445637520320e+00 -3.449706046942107918e+00 -3.401442728704937135e+00 -3.343751155775824824e+00 -3.276889994187595079e+00 -3.201237360006827348e+00 -3.117268838536805031e+00 -3.025531752443146427e+00 -2.926618467821995750e+00 -2.821141173456237716e+00 -2.709709915889443099e+00 -2.592914916074851472e+00 -2.471313495127855919e+00 -2.345421396673811554e+00 -2.215707945666917311e+00 -2.082594314030092875e+00 -1.946454131620122263e+00 -1.807615739508746655e+00 -1.666365489228265329e+00 -1.522951614848192525e+00 -1.377588324106599371e+00 -1.230459859242511556e+00 -1.081724363285898383e+00 -9.315174531759153886e-01 -7.799554492642176706e-01 -6.271382445141587825e-01 -4.731518191520888150e-01 -3.180704204950781655e-01 -1.619584355353615723e-01 -4.871987474713481564e-03 1.531397118119704193e-01 3.120332224087808415e-01 4.717699211703328399e-01 6.323152044036639552e-01 7.936378249298755572e-01 9.557093428488813158e-01 1.118503672009557803e+00 1.281996706659022767e+00 1.446166014974917591e+00 1.610990588164538329e+00 1.776450635550944623e+00 1.942527417574115178e+00 2.109203109934741249e+00 2.276460693221003417e+00 2.444283863306402349e+00 2.612656958610156011e+00 2.781564900989924372e+00 2.950993147607058997e+00 3.120927651582655837e+00 3.291354829661910397e+00 3.462261535436667703e+00 3.633635036951739838e+00 3.805462997748529030e+00 3.977733460587285830e+00 4.150434833243450861e+00 4.323555875899552703e+00 4.497085689756677773e+00 4.671013706572689550e+00 4.845329678901334702e+00 5.020023670860124909e+00 5.195086049297672481e+00 5.370507475265019259e+00 5.546278895722063673e+00 5.722391535430821463e+00 5.898836889003142403e+00 6.075606713082506438e+00 6.252693018648487033e+00 6.430088063439002966e+00 6.607784344490050366e+00 6.785774590795789152e+00 6.964051756093772916e+00 7.142609011781240191e+00 7.321439739968822025e+00 7.500537526677987898e+00 7.679896155188198570e+00 7.859509599539101110e+00 8.039372018192409541e+00 8.219477747857215633e+00 8.399821297481690152e+00 8.580397342413235151e+00 8.761200718728298753e+00 8.942226417732348054e+00 9.123469580629707920e+00 9.304925493362322442e+00 9.486589581615954003e+00 9.668457405991736309e+00 9.850524657340598012e+00 1.003278715225765083e+01 1.021524082873332695e+01 1.039788174195776271e+01 1.058070606027469651e+01 1.076371006128099950e+01 1.094689012806780148e+01 1.113024274559909621e+01 1.131376449722363908e+01 1.149745206131592923e+01 1.168130220804206409e+01 1.186531179624625842e+01 1.204947777045389046e+01
-3.537397903533957777e+00 -3.537397903533957777e+00 -3.497312315073324296e+00 -3.448372266605679748e+00 -3.390108024297899814e+00 -3.322284869294411802e+00 -3.244905254089458513e+00 -3.158193988998398538e+00 -3.062568238513285745e+00 -2.958596607475202145e+00 -2.846952919546470895e+00 -2.728370268570279311e+00 -2.603599827631665864e+00 -2.473377247058806017e+00 -2.338397783071292757e+00 -2.199299935120695881e+00 -2.056656485227342124e+00 -1.910971411461788838e+00 -1.762681081927195859e+00 -1.612158292035866802e+00 -1.459717970597621095e+00 -1.305623667206658345e+00 -1.150094196466032059e+00 -9.933100317560120684e-01 -8.354192075459806466e-01 -6.765426089473344229e-01 -5.167786085110903649e-01 -3.562070621344967103e-01 -1.948927064332450498e-01 -3.288801564924353354e-02 1.297644178726197473e-01 2.930299157394805620e-01 4.568800978845647953e-01 6.212915645786314389e-01 7.862448276711438977e-01 9.517234489925543439e-01 1.117713349861596317e+00 1.284202261124065547e+00 1.451179288017879987e+00 1.618634568401379203e+00 1.786559006527497440e+00 1.954944067646678496e+00 2.123781621336362502e+00 2.293063823646158905e+00 2.462783029974315863e+00 2.632931732106658984e+00 2.803502514101881893e+00 2.974488022738773996e+00 3.145880949087974887e+00 3.317674018463936392e+00 3.489859986578143669e+00 3.662431640174346636e+00 3.835381800799065211e+00 4.008703330661352204e+00 4.182389139777641596e+00 4.356432193791115459e+00 4.530825522009263473e+00 4.705562225325485848e+00 4.880635483786744722e+00 5.056038563644404071e+00 5.231764823783516150e+00 5.407807721470379470e+00 5.584160817391790488e+00 5.760817779984459541e+00 5.937772389071164447e+00 6.115018538833017381e+00 6.292550240155846630e+00 6.470361622394011469e+00 6.648446934597921576e+00 6.826800546252599133e+00 7.005416947574257591e+00 7.184290749410660482e+00 7.363416682788964884e+00 7.542789598152391584e+00 7.722404464324294615e+00 7.902256367235413137e+00 8.082340508447147798e+00 8.262652203500893577e+00 8.443186880120670423e+00 8.623940076293683532e+00 8.804907438250918261e+00 8.986084718367575164e+00 9.167467773001003906e+00 9.349052560281759128e+00 9.530835137871642715e+00 9.712811660700880978e+00 9.894978378695130417e+00 1.007733163450159530e+01 1.025986786122235905e+01 1.044258358016190513e+01 1.062547539859481205e+01 1.080854000755875965e+01 1.099177417967715087e+01 1.117517476701500279e+01 1.135873869897112876e+01 1.154246298020903971e+01 1.172634468862862356e+01 1.191038097338009472e+01 1.209456905292146445e+01 1.227890621312034902e+01 1.246338980540074814e+01
-3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.476552803120793733e+00 -3.407365867356025646e+00 -3.329113404252029174e+00 -3.241430112160905708e+00 -3.144291817390876265e+00 -3.037976053605590643e+00 -2.923004640540724619e+00 -2.800076042077204619e+00 -2.669996370323048041e+00 -2.533616688924236193e+00 -2.391781671313474966e+00 -2.245291761840220612e+00 -2.094878571325621497e+00 -1.941191678673778620e+00 -1.784794301894363944e+00 -1.626165236325168406e+00 -1.465704774945421285e+00 -1.303742805820179651e+00 -1.140547777930745799e+00 -9.763356601564674442e-01 -8.112783593838077678e-01 -6.455113121942147592e-01 -4.791401337847704944e-01 -3.122463154617673431e-01 -1.448920251915757906e-01 2.287590163123109227e-02 1.910226811186795659e-01 3.595229086060740542e-01 5.283584002245557132e-01 6.975164628081218510e-01 8.669885172865512413e-01 1.036769011389485406e+00 1.206854567466990158e+00 1.377243320186042119e+00 1.547934406678052710e+00 1.718927578404189527e+00 1.890222909654347472e+00 2.061820582314350059e+00 2.233720730445467151e+00 2.405923331438296398e+00 2.578428133137840916e+00 2.751234608484052657e+00 2.924341930955597135e+00 3.097748965514782959e+00 3.271454270888467075e+00 3.445456109932974353e+00 3.619752465562207977e+00 3.794341060301234858e+00 3.969219377990917952e+00 4.144384686535532936e+00 4.319834060873736448e+00 4.495564405578937439e+00 4.671572476670659668e+00 4.847854902353941675e+00 5.024408202507425258e+00 5.201228806819150563e+00 5.378313071527583311e+00 5.555657294768254317e+00 5.733257730557149046e+00 5.911110601463271941e+00 6.089212110036940295e+00 6.267558449068912907e+00 6.446145810759984940e+00 6.624970394882057967e+00 6.804028416010969416e+00 6.983316109908966673e+00 7.162829739131356455e+00 7.342565597927755761e+00 7.522520016503923657e+00 7.702689364705514130e+00 7.883070055180400715e+00 8.063658546071723165e+00 8.244451343289332712e+00 8.425445002403217032e+00 8.606636130198486612e+00 8.788021385927923035e+00 8.969597482294636492e+00 9.151361186194314712e+00 9.333309319243680235e+00 9.515438758119122653e+00 9.697746434727175568e+00 9.880229336226280523e+00 1.006288450491738828e+01 1.024570903801910404e+01 1.042870008734160514e+01 1.061185485887197366e+01 1.079517061228242980e+01 1.097864466037166409e+01 1.116227436844848242e+01 1.134605715366601864e+01 1.152999048431386520e+01 1.171407187907478686e+01 1.189829890625189357e+01 1.208266918297159442e+01 1.226718037436707931e+01 1.245183019274651492e+01 1.263661639674977799e+01 1.282153679049703499e+01
-3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.455321276349796022e+00 -3.365452358213938400e+00 -3.266881185591469450e+00 -3.159193352491649787e+00 -3.042413260202966097e+00 -2.916925589327026724e+00 -2.783382591365474390e+00 -2.642608487161094644e+00 -2.495511797384650787e+00 -2.343013185854393221e+00 -2.185992208476088994e+00 -2.025252707189298729e+00 -1.861504201094876132e+00 -1.695355563810467148e+00 -1.527317214041963522e+00 -1.357808563708820637e+00 -1.187168212185020666e+00 -1.015665118665580957e+00 -8.435096134141593094e-01 -6.708635870313747196e-01 -4.978495326427675449e-01 -3.245583351467170585e-01 -1.510558342011697475e-01 2.261174002469202790e-02 1.964133263253869388e-01 3.703294464145359677e-01 5.443493377665948874e-01 7.184686820429501131e-01 8.926878210397213298e-01 1.067010367815048655e+00 1.241442135508996181e+00 1.415990319711637691e+00 1.590662881833664777e+00 1.765468090793951950e+00 1.940414188587611166e+00 2.115509152118043801e+00 2.290760529264064260e+00 2.466175331698511553e+00 2.641759970650765510e+00 2.817520224763892411e+00 2.993461231567520642e+00 3.169587495979193204e+00 3.345902910750661263e+00 3.522410784966277575e+00 3.699113877639595316e+00 3.876014434191493052e+00 4.053114224169154234e+00 4.230414579012835574e+00 4.407916429023065241e+00 4.585620338945911811e+00 4.763526541795461533e+00 4.941634970684177119e+00 5.119945288544400341e+00 5.298456915706506010e+00 5.477169055358084293e+00 5.656080716949404952e+00 5.835190737637666381e+00 6.014497801879462813e+00 6.194000459290201377e+00 6.373697140892892854e+00 6.553586173878392707e+00 6.733665794996038123e+00 6.913934162688584628e+00 7.094389368079134783e+00 7.275029444910827259e+00 7.455852378532886071e+00 7.636856114019385799e+00 7.818038563500031124e+00 7.999397612775489108e+00 8.180931127283393778e+00 8.362636957475208632e+00 8.544512943658538973e+00 8.726556920354424207e+00 8.908766720214487123e+00 9.091140177538552081e+00 9.273675131429470753e+00 9.456369428618453199e+00 9.639220925991017097e+00 9.822227492840797325e+00 1.000538701287594812e+01 1.018869738600053054e+01 1.037215652989117842e+01 1.055576238138750078e+01 1.073951289771298256e+01 1.092340605754158389e+01 1.110743986192394139e+01 1.129161233508576245e+01 1.147592152510994090e+01 1.166036550451289067e+01 1.184494237072466305e+01 1.202965024648161219e+01 1.221448728013963070e+01 1.239945164591522619e+01 1.258454154406117098e+01 1.276975520098285699e+01 1.295509086930094433e+01 1.314054682786546557e+01
-3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.433622664030610672e+00 -3.322685744028339716e+00 -3.203562661828344815e+00 -3.075860334053540424e+00 -2.939702889915909001e+00 -2.795604699649806513e+00 -2.644341162504562082e+00 -2.486830127484316311e+00 -2.324033893338489420e+00 -2.156886524210742895e+00 -1.986246251062614210e+00 -1.812869372143054658e+00 -1.637400562451278407e+00 -1.460374433149847162e+00 -1.282223936208224169e+00 -1.103292269764875710e+00 -9.238459773969011080e-01 -7.440877929330194096e-01 -5.641684198593539534e-01 -3.841968696695753915e-01 -2.042492588512552221e-01 -2.437612413476952095e-02 1.553916020228360839e-01 3.350377803878064054e-01 5.145572385822562156e-01 6.939527609087599025e-01 8.732327444897937108e-01 1.052409392851245906e+00 1.231497338712388423e+00 1.410512606608147479e+00 1.589471842485908448e+00 1.768391751475939300e+00 1.947288696764847060e+00 2.126178422151655312e+00 2.305075868720595889e+00 2.483995062404777077e+00 2.662949054298441087e+00 2.841949899628782195e+00 3.021008664514094999e+00 3.200135452174870831e+00 3.379339442261497073e+00 3.558628938525513430e+00 3.738011421279307189e+00 3.917493602033161437e+00 4.097081478426104262e+00 4.276780388124012511e+00 4.456595060781646467e+00 4.636529667483939576e+00 4.816587867319132243e+00 4.996772850910675245e+00 5.177087380860577959e+00 5.357533829145627813e+00 5.538114211568465173e+00 5.718830219404897441e+00 5.899683248412527448e+00 6.080674425377885939e+00 6.261804632383077163e+00 6.443074528970952564e+00 6.624484572381786229e+00 6.806035036025848584e+00 6.987726026346161134e+00 7.169557498214794045e+00 7.351529268994906552e+00 7.533641031389750609e+00 7.715892365189230162e+00 7.898282748014560539e+00 8.080811565152215437e+00 8.263478118559653751e+00 8.446281635117362185e+00 8.629221274194534885e+00 8.812296134589082897e+00 8.995505260896804245e+00 9.178847649359159533e+00 9.362322253234319547e+00 9.545927987731841924e+00 9.729663734547527199e+00 9.913528346031499794e+00 1.009752064901953617e+01 1.028163944835486276e+01 1.046588353012521111e+01 1.065025166463768080e+01 1.083474260915199316e+01 1.101935511039093463e+01 1.120408790684517619e+01 1.138893973088822875e+01 1.157390931071597251e+01 1.175899537212403878e+01 1.194419664013523708e+01 1.212951184048827535e+01 1.231493970099812607e+01 1.250047895279756816e+01 1.268612833146879026e+01 1.287188657807311998e+01 1.305775244008650660e+01 1.324372467224769778e+01 1.342980203732557065e+01
-3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.411462332435179601e+00 -3.279119547679465008e+00 -3.139300451256972213e+00 -2.991687208419948174e+00 -2.836528753133180647e+00 -2.674462979654729455e+00 -2.506356368232733889e+00 -2.333171800429742149e+00 -2.155870126174071810e+00 -1.975345011963048902e+00 -1.792386242526931239e+00 -1.607664657491083338e+00 -1.421731841846533007e+00 -1.235028742048560835e+00 -1.047898833147148601e+00 -8.606028636745506333e-01 -6.733333449296533546e-01 -4.862277818177648814e-01 -2.993801975738990540e-01 -1.128508472445600708e-01 7.332579230798713654e-02 2.591345732605342400e-01 4.445745512067134642e-01 6.296549653192239360e-01 8.143921238805923446e-01 9.988070197129452765e-01 1.182923526805935488e+00 1.366767054948197391e+00 1.550363561969114734e+00 1.733738842798389745e+00 1.916918030967812436e+00 2.099925261681769850e+00 2.282783456541356504e+00 2.465514198811471047e+00 2.648137675138314773e+00 2.830672665182209169e+00 3.013136565006639955e+00 3.195545433492331000e+00 3.377914053716989162e+00 3.560256003313396533e+00 3.742583729416880889e+00 3.924908625038974197e+00 4.107241104637912699e+00 4.289590677362736137e+00 4.471966016976762326e+00 4.654375027858358216e+00 4.836824906763632193e+00 5.019322200241749243e+00 5.201872857738297107e+00 5.384482280520680675e+00 5.567155366623429025e+00 5.749896552049765575e+00 5.932709848485624882e+00 6.115598877788830379e+00 6.298566903513461490e+00 6.481616859720420898e+00 6.664751377312257752e+00 6.847972808114953125e+00 7.031283246912888529e+00 7.214684551626420195e+00 7.398178361804971459e+00 7.581766115592717625e+00 7.765449065309013577e+00 7.949228291771833099e+00 8.133104717479767487e+00 8.317079118756467437e+00 8.501152136950889115e+00 8.685324288777229285e+00 8.869595975869884796e+00 9.053967493621142282e+00 9.238439039362551952e+00 9.423010719944796776e+00 9.607682558765519687e+00 9.792454502289771767e+00 9.977326426103450885e+00 1.016229814053630776e+01 1.034736939588771598e+01 1.053253988728540413e+01 1.071780925920462124e+01 1.090317710967284448e+01 1.108864299418296007e+01 1.127420642933593165e+01 1.145986689623222787e+01 1.164562384362974079e+01 1.183147669088448595e+01 1.201742483068913714e+01 1.220346763162324955e+01 1.238960444052805343e+01 1.257583458471762761e+01 1.276215737403752115e+01 1.294857210278099124e+01 1.313507805147235352e+01 1.332167448852625746e+01 1.350836067179107403e+01 1.369513584998402322e+01
-3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.388846060147387540e+00 -3.234806476749874982e+00 -3.074227866321708635e+00 -2.906901116567171428e+00 -2.733199158602321877e+00 -2.553853405036108359e+00 -2.369772749518744170e+00 -2.181909162055761797e+00 -1.991167993913167678e+00 -1.798356106843734370e+00 -1.604158592497663349e+00 -1.409134907355821476e+00 -1.213726736522992455e+00 -1.018271880912494209e+00 -8.230203377181496416e-01 -6.281502446082869451e-01 -4.337824326818912613e-01 -2.399930382978147370e-01 -4.682404994810333843e-02 1.457080996780078241e-01 3.376056752777135683e-01 5.288842555324577699e-01 7.195685693327216192e-01 9.096893196545856597e-01 1.099280794522488947e+00 1.288379097137892781e+00 1.477020857695765299e+00 1.665242316161896552e+00 1.853078687941864144e+00 2.040563743097180360e+00 2.227729544972788744e+00 2.414606306296600113e+00 2.601222330497575896e+00 2.787604013620739174e+00 2.973775888191220407e+00 3.159760695027653998e+00 3.345579472601761140e+00 3.531251656308160847e+00 3.716795182124909669e+00 3.902226590753608448e+00 4.087561129541090743e+00 4.272812850391965789e+00 4.457994702552863231e+00 4.643118619640009825e+00 4.828195600634793472e+00 5.013235784820582630e+00 5.198248520804244599e+00 5.383242429877465263e+00 5.568225464041629102e+00 5.753204959057266699e+00 5.938187682894081831e+00 6.123179879956822447e+00 6.308187311451102453e+00 6.493215292235217539e+00 6.678268724481946528e+00 6.863352128450216583e+00 7.048469670641700269e+00 7.233625189592946647e+00 7.418822219530124329e+00 7.604064012091291680e+00 7.789353556300504522e+00 7.974693596959185449e+00 8.160086651602981078e+00 8.345535026156772673e+00 8.531040829406563830e+00 8.716605986394446504e+00 8.902232250831739080e+00 9.087921216615443498e+00 9.273674328524416310e+00 9.459492892163813949e+00 9.645378083219490861e+00 9.831330956077914962e+00 1.001735245186172030e+01 1.020344340592625265e+01 1.038960455485818990e+01 1.057583654301350151e+01 1.076213992862872537e+01 1.094851518953645630e+01 1.113496272851333124e+01 1.132148287828635169e+01 1.150807590622127741e+01 1.169474201871488184e+01 1.188148136531110666e+01 1.206829404255961435e+01 1.225518009763380434e+01 1.244213953172405951e+01 1.262917230322085160e+01 1.281627833070123934e+01 1.300345749573133602e+01 1.319070964549642078e+01 1.337803459526957184e+01 1.356543213072893117e+01 1.375290201013302926e+01 1.394044396636295957e+01
-3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.365780012558154066e+00 -3.189798133744229158e+00 -3.008468575550852453e+00 -2.821701501995762751e+00 -2.629969022077799590e+00 -2.434047779907523967e+00 -2.234830976013461701e+00 -2.033202894770833602e+00 -1.829964892373324936e+00 -1.625799754885289827e+00 -1.421261920995115391e+00 -1.216783302961843338e+00 -1.012687200254205111e+00 -8.092053356341308845e-01 -6.064950291102078062e-01 -4.046549202265733447e-01 -2.037385472771287287e-01 -3.765624109240585729e-03 1.952688590448974082e-01 3.933874525937417488e-01 5.906246826235238556e-01 7.870228107788472816e-01 9.826286555478247475e-01 1.177491249686767327e+00 1.371660147277119046e+00 1.565184229424398943e+00 1.758110888362278246e+00 1.950485495429274740e+00 2.142351079367122768e+00 2.333748158231808034e+00 2.524714681560515928e+00 2.715286049921634248e+00 2.905495187141829749e+00 3.095372646822478035e+00 3.284946739614802436e+00 3.474243671433493663e+00 3.663287685604472266e+00 3.852101204064326989e+00 4.040704964314718595e+00 4.229118150008980948e+00 4.417358513907049478e+00 4.605442492554257861e+00 4.793385312477997928e+00 4.981201087998806898e+00 5.168902910954022545e+00 5.356502932759353186e+00 5.544012439306714057e+00 5.731441919231114568e+00 5.918801126086584929e+00 6.106099134959944053e+00 6.293344394027924338e+00 6.480544771532610326e+00 6.667707598615492337e+00 6.854839708414343313e+00 7.041947471790997781e+00 7.229036830023249927e+00 7.416113324761079539e+00 7.603182125516678269e+00 7.790248054929572952e+00 7.977315612022436220e+00 8.164388993639983383e+00 8.351472114242566747e+00 8.538568624207462321e+00 8.725681926774322861e+00 8.912815193756578935e+00 9.099971380127573894e+00 9.287153237578731790e+00 9.474363327136925861e+00 9.661604030919200170e+00 9.848877563095145504e+00 1.003618598012023178e+01 1.022353119029716240e+01 1.041091496271693728e+01 1.059833893562641194e+01 1.078580462426482711e+01 1.097331342820803712e+01 1.116086663825565495e+01 1.134846544289337444e+01 1.153611093435996438e+01 1.172380411434601122e+01 1.191154589934926733e+01 1.209933712570951769e+01 1.228717855434406658e+01 1.247507087520333258e+01 1.266301471146458546e+01 1.285101062348051570e+01 1.303905911249811922e+01 1.322716062416224858e+01 1.341531555181720137e+01 1.360352423961875701e+01 1.379178698546823512e+01 1.398010404377933824e+01 1.416847562808786520e+01
-3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.537397903533957777e+00 -3.342270715715592200e+00 -3.144144769211585810e+00 -2.942136510000955330e+00 -2.736261907876602617e+00 -2.527046422980539830e+00 -2.315250880840602044e+00 -2.101690988589738129e+00 -1.887129977344628395e+00 -1.672224279438664363e+00 -1.457504409011378232e+00 -1.243376938066981907e+00 -1.030137499759069319e+00 -8.179882750515358181e-01 -6.070560934224927818e-01 -3.974091108808892048e-01 -1.890711821774274659e-01 1.796628717728926405e-02 2.237348723401539896e-01 4.282817498200016115e-01 6.316640659352754650e-01 8.339447218192400646e-01 1.035189280333736583e+00 1.235463745693920590e+00 1.434833011814457659e+00 1.633359816148262977e+00 1.831104070581562215e+00 2.028122469648945714e+00 2.224468299468073784e+00 2.420191389141842286e+00 2.615338160749951069e+00 2.809951745204044116e+00 3.004072139822951293e+00 3.197736390040918142e+00 3.390978782635020394e+00 3.583831041603094292e+00 3.776322520621427259e+00 3.968480388082932908e+00 4.160329802233787788e+00 4.351894075023339248e+00 4.543194824061791870e+00 4.734252112622457709e+00 4.925084577991148294e+00 5.115709548701196319e+00 5.306143151334034691e+00 5.496400407638986962e+00 5.686495322752011639e+00 5.876440965286541918e+00 6.066249540041455113e+00 6.255932454029558443e+00 6.445500376480699956e+00 6.634963293420884867e+00 6.824330557375363426e+00 7.013610932691618949e+00 7.202812636928627832e+00 7.391943378712586998e+00 7.581010392416691168e+00 7.770020469983823119e+00 7.958979990175965469e+00 8.147894945502796915e+00 8.336770967053837467e+00 8.525613347433633749e+00 8.714427061977426447e+00 8.903216788405163840e+00 9.091986925054602153e+00 9.280741607819011918e+00 9.469484725901658351e+00 9.658219936487503432e+00 9.846950678422153658e+00 1.003568018497901448e+01 1.022441149578748920e+01 1.041314746798801494e+01 1.060189078667337448e+01 1.079064397467019276e+01 1.097940940170953361e+01 1.116818929303115482e+01 1.135698573746200957e+01 1.154580069500611295e+01 1.173463600397972684e+01 1.192349338772299383e+01 1.211237446091666037e+01 1.230128073553018631e+01 1.249021362642549704e+01 1.267917445663877984e+01 1.286816446236101541e+01 1.305718479763636708e+01 1.324623653879620022e+01 1.343532068864516837e+01 1.362443818041464461e+01 1.381358988149772493e+01 1.400277659697901633e+01 1.419199907297150531e+01 1.438125799977202135e+01
